idx,code,pos,school,rom_n,rom_c,rom_f,mat_n,mat_c,mat_f,mat_lang,mat_lang_n,mat_lang_c,mat_lang_f,media
1904,SB14363939,1904,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,5.75,-,-,6.75,-,-,-,-,-,-,6.25
1905,SB10317326,1905,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",7.25,-,-,5.20,-,-,-,-,-,-,6.22
1906,SB10005013,1906,ŞCOALA GIMNAZIALĂ AVRIG,7.20,-,-,5.25,-,-,-,-,-,-,6.22
1907,SB8402389,1907,ŞCOALA GIMNAZIALĂ RACOVIŢA,7.15,-,-,5.30,-,-,-,-,-,-,6.22
1908,SB9822262,1908,ŞCOALA GIMNAZIALĂ NR. 2 SIBIU,7.15,-,-,5.30,-,-,-,-,-,-,6.22
1909,SB9818244,1909,"LICEUL TEORETIC ""GHEORGHE LAZĂR"" AVRIG",6.95,-,-,5.50,-,-,-,-,-,-,6.22
1910,SB7503201,1910,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",6.75,-,-,5.70,-,-,-,-,-,-,6.22
1911,SB9841486,1911,"LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU",6.75,-,-,5.70,-,-,-,-,-,-,6.22
1912,SB10063926,1912,"LICEUL TEORETIC ""GHEORGHE LAZĂR"" AVRIG",6.70,-,-,5.75,-,-,-,-,-,-,6.22
1913,SB10107233,1913,LICEUL DE ARTĂ SIBIU,6.70,-,-,5.75,-,-,-,-,-,-,6.22
1914,SB10351944,1914,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,6.70,-,-,5.75,-,-,-,-,-,-,6.22
1915,SB10046135,1915,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",6.35,-,-,6.10,-,-,-,-,-,-,6.22
1916,SB13152415,1916,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",6.35,-,-,6.10,-,-,-,-,-,-,6.22
1917,SB9900726,1917,"ŞCOALA GIMNAZIALĂ ""ION POP RETEGANUL"" ORLAT",6.25,7.10,7.10,5.35,-,-,-,-,-,-,6.22
1918,SB10422985,1918,ŞCOALA GIMNAZIALĂ NR. 8 SIBIU,6.15,-,-,6.30,-,-,-,-,-,-,6.22
1919,SB7890102,1919,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,6.05,-,-,6.40,-,-,-,-,-,-,6.22
1920,SB9975048,1920,LICEUL TEHNOLOGIC IACOBENI,5.95,-,-,6.50,-,-,-,-,-,-,6.22
1921,SB4074101,1921,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,5.75,-,-,6.70,-,-,-,-,-,-,6.22
1922,SB13888016,1922,ŞCOALA GIMNAZIALĂ NR. 18 SIBIU,5.65,-,-,6.80,-,-,-,-,-,-,6.22
1923,SB12380185,1923,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,5.25,-,-,7.20,-,-,-,-,-,-,6.22
1924,SB10107518,1924,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",7.30,-,-,5.10,-,-,-,-,-,-,6.20
1925,SB10543549,1925,"ŞCOALA GIMNAZIALĂ ""SAMUIL MICU"" SADU",7.30,-,-,5.10,-,-,-,-,-,-,6.20
1926,SB10426157,1926,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",7.10,-,-,5.30,-,-,-,-,-,-,6.20
1927,SB10320030,1927,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",6.80,-,-,5.60,-,-,-,-,-,-,6.20
1928,SB9878721,1928,"ŞCOALA GIMNAZIALĂ ""ION POP RETEGANUL"" ORLAT",6.70,-,-,5.70,-,-,-,-,-,-,6.20
1929,SB9252821,1929,"ŞCOALA GIMNAZIALĂ ""BADEA CÎRŢAN"" CÂRŢIŞOARA",6.65,-,-,5.75,-,-,-,-,-,-,6.20
1930,SB10020817,1930,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",6.50,-,-,5.90,-,-,-,-,-,-,6.20
1931,SB9232849,1931,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,6.00,-,-,6.40,-,-,-,-,-,-,6.20
1932,SB14971065,1932,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",5.45,-,-,6.95,-,-,-,-,-,-,6.20
1933,SB9805469,1933,ŞCOALA GIMNAZIALĂ TĂLMACIU,7.10,-,-,5.25,-,-,-,-,-,-,6.17
1934,SB10109690,1934,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",6.85,-,-,5.50,-,-,-,-,-,-,6.17
1935,SB10299108,1935,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",6.75,-,-,5.60,-,-,-,-,-,-,6.17
1936,SB10760799,1936,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",6.65,-,-,5.70,-,-,-,-,-,-,6.17
1937,SB10650814,1937,ŞCOALA GIMNAZIALĂ NR. 3 COPȘA MICĂ,6.55,-,-,5.80,-,-,-,-,-,-,6.17
1938,SB9611160,1938,ŞCOALA GIMNAZIALĂ BRATEIU,6.55,-,-,5.80,-,-,-,-,-,-,6.17
1939,SB9943362,1939,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",6.30,-,-,6.05,-,-,-,-,-,-,6.17
1940,SB10287439,1940,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",6.10,-,-,6.25,-,-,-,-,-,-,6.17
1941,SB2685301,1941,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",5.85,-,-,6.50,-,-,-,-,-,-,6.17
1942,SB9676013,1942,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",5.70,6.05,6.05,6.20,6.30,6.30,-,-,-,-,6.17
1943,SB9818478,1943,ŞCOALA GIMNAZIALĂ AVRIG,8.00,-,-,4.30,-,-,-,-,-,-,6.15
1944,SB10085359,1944,"LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU",7.40,-,-,4.90,-,-,-,-,-,-,6.15
1945,SB10003337,1945,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",6.85,-,-,5.70,-,-,Limba germana,5.90,-,-,6.15
1946,SB10602210,1946,"LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI",5.90,-,-,6.40,-,-,-,-,-,-,6.15
1947,SB8498950,1947,ŞCOALA GIMNAZIALĂ RACOVIŢA,5.90,-,-,6.40,-,-,-,-,-,-,6.15
1948,SB9931870,1948,"LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU",5.75,-,-,6.55,-,-,-,-,-,-,6.15
1949,SB10174153,1949,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,5.60,-,-,6.70,-,-,-,-,-,-,6.15
1950,SB7926098,1950,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",5.20,-,-,7.10,-,-,-,-,-,-,6.15
1951,SB10348355,1951,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,5.05,-,-,7.25,-,-,-,-,-,-,6.15
1952,SB9818421,1952,ŞCOALA GIMNAZIALĂ AVRIG,7.45,-,-,4.80,-,-,-,-,-,-,6.12
1953,SB8885869,1953,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",7.40,-,-,4.85,-,-,-,-,-,-,6.12
1954,SB10367962,1954,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",6.80,-,-,5.45,-,-,-,-,-,-,6.12
1955,SB12090980,1955,ŞCOALA GIMNAZIALĂ ȘEICA MICĂ,6.60,-,-,5.65,-,-,-,-,-,-,6.12
1956,SB9146960,1956,"ŞCOALA GIMNAZIALĂ ""ION ALBESCU"" BOIŢA",6.55,-,-,5.70,-,-,-,-,-,-,6.12
1957,SB10012847,1957,"LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI",6.50,6.50,6.50,5.75,5.75,5.75,-,-,-,-,6.12
1958,SB9606413,1958,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,6.50,-,-,5.75,-,-,-,-,-,-,6.12
1959,SB9997618,1959,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",6.30,-,-,5.95,-,-,-,-,-,-,6.12
1960,SB9741466,1960,"ŞCOALA GIMNAZIALĂ ""SAVA POPOVICI BARCIANU"" RĂŞINARI",7.15,-,-,5.05,-,-,-,-,-,-,6.10
1961,SB10021057,1961,ŞCOALA GIMNAZIALĂ NR. 12 SIBIU,6.70,-,-,5.50,-,-,-,-,-,-,6.10
1962,SB12043638,1962,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",6.70,-,-,5.50,-,-,-,-,-,-,6.10
1963,SB9420479,1963,ŞCOALA GIMNAZIALĂ BRADU,6.60,-,-,5.60,-,-,-,-,-,-,6.10
1964,SB10096298,1964,ŞCOALA GIMNAZIALĂ ŞURA MICĂ,5.70,-,-,6.50,-,-,-,-,-,-,6.10
1965,SB10094700,1965,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",7.00,-,-,5.15,-,-,-,-,-,-,6.07
1966,SB10061131,1966,ŞCOALA GIMNAZIALĂ SĂCEL,6.65,-,-,5.50,-,-,-,-,-,-,6.07
1967,SB9420964,1967,ŞCOALA GIMNAZIALĂ BRADU,6.30,-,-,5.85,-,-,-,-,-,-,6.07
1968,SB9944727,1968,LICEUL TEHNOLOGIC CISNĂDIE,6.30,-,-,5.85,-,-,-,-,-,-,6.07
1969,SB10360031,1969,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",5.95,-,-,6.20,-,-,-,-,-,-,6.07
1970,SB13691049,1970,"ŞCOALA GIMNAZIALĂ ""VIOREL CUCU PALTIN"" ARPAȘU DE JOS",5.50,-,-,6.65,-,-,-,-,-,-,6.07
1971,SB9939280,1971,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",5.15,-,-,7.00,-,-,-,-,-,-,6.07
1972,SB10302461,1972,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",7.00,-,-,5.70,-,-,Limba germana,5.45,-,-,6.05
1973,SB10431117,1973,ŞCOALA GIMNAZIALĂ ROŞIA,7.00,-,-,5.10,-,-,-,-,-,-,6.05
1974,SB5072301,1974,ŞCOALA GIMNAZIALĂ NR. 12 SIBIU,6.95,-,-,4.95,5.15,5.15,-,-,-,-,6.05
1975,SB9439993,1975,ŞCOALA GIMNAZIALĂ ALĂMOR,6.50,-,-,5.60,-,-,-,-,-,-,6.05
1976,SB9726909,1976,ŞCOALA GIMNAZIALĂ CRISTIAN,6.45,-,-,5.65,-,-,-,-,-,-,6.05
1977,SB9741618,1977,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",6.40,6.25,6.25,5.85,-,-,-,-,-,-,6.05
1978,SB12172233,1978,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,6.30,-,-,5.80,-,-,-,-,-,-,6.05
1979,SB12017679,1979,"LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU",6.10,-,-,6.00,-,-,-,-,-,-,6.05
1980,SB9982847,1980,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,5.80,-,-,6.30,-,-,-,-,-,-,6.05
1981,SB10294544,1981,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,5.60,-,-,6.50,-,-,-,-,-,-,6.05
1982,SB12614075,1982,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",6.90,-,-,5.05,-,-,Limba germana,6.15,-,-,6.03
1983,SB9690424,1983,ŞCOALA GIMNAZIALĂ CRISTIAN,7.50,-,-,4.55,-,-,-,-,-,-,6.02
1984,SB8398614,1984,ŞCOALA GIMNAZIALĂ RACOVIŢA,7.30,-,-,4.75,-,-,-,-,-,-,6.02
1985,SB10620320,1985,LICEUL TEHNOLOGIC MÂRŞA,7.10,-,-,4.95,-,-,-,-,-,-,6.02
1986,SB9188163,1986,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",6.55,-,-,5.50,-,-,-,-,-,-,6.02
1987,SB12092595,1987,ŞCOALA GIMNAZIALĂ NR. 10 SIBIU,6.15,-,-,5.90,-,-,-,-,-,-,6.02
1988,SB10367546,1988,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",6.10,6.25,6.25,5.85,5.80,5.80,-,-,-,-,6.02
1989,SB9886766,1989,ŞCOALA GIMNAZIALĂ SLIMNIC,6.05,-,-,6.00,-,-,-,-,-,-,6.02
1990,SB10400470,1990,ŞCOALA GIMNAZIALĂ NR. 1 SIBIU,5.80,6.25,6.25,5.80,-,-,-,-,-,-,6.02
1991,SB10327957,1991,"LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI",5.65,-,-,6.40,-,-,-,-,-,-,6.02
1992,SB12392018,1992,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",5.65,-,-,6.40,-,-,-,-,-,-,6.02
1993,SB9929187,1993,"LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU",5.35,-,-,6.70,-,-,-,-,-,-,6.02
1994,SB9602022,1994,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",5.05,-,-,7.00,-,-,-,-,-,-,6.02
1995,SB6232551,1995,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",6.90,-,-,7.20,-,-,Limba germana,3.95,-,-,6.01
1996,SB10399537,1996,"LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU",7.85,-,-,4.15,-,-,-,-,-,-,6.00
1997,SB10448653,1997,ŞCOALA GIMNAZIALĂ BÂRGHIŞ,7.25,-,-,4.75,-,-,-,-,-,-,6.00
1998,SB9590128,1998,"ŞCOALA GIMNAZIALĂ ""STEPHAN LUDWIG ROTH"" MOŞNA",7.20,-,-,4.80,-,-,-,-,-,-,6.00
1999,SB10433458,1999,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",6.70,-,-,5.10,-,-,Limba germana,6.20,-,-,6.00
2000,SB9975276,2000,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",6.10,-,-,5.90,-,-,-,-,-,-,6.00
2001,SB10293754,2001,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",6.00,-,-,6.00,-,-,-,-,-,-,6.00
2002,SB7960342,2002,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",5.95,-,-,6.05,-,-,-,-,-,-,6.00
2003,SB8355638,2003,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",5.95,-,-,6.05,-,-,-,-,-,-,6.00
2004,SB8932128,2004,ŞCOALA GIMNAZIALĂ ŞAROŞ PE TÂRNAVE,5.70,-,-,6.30,-,-,-,-,-,-,6.00
2005,SB10275964,2005,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",5.60,-,-,6.40,-,-,-,-,-,-,6.00
2006,SB12619169,2006,ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE,5.50,-,-,6.50,-,-,-,-,-,-,6.00
2007,SB9081385,2007,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",5.20,-,-,6.80,-,-,-,-,-,-,6.00
2008,SB10476849,2008,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",4.95,-,-,7.05,-,-,-,-,-,-,6.00
2009,SB10087603,2009,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",4.55,-,-,7.45,-,-,-,-,-,-,6.00
2010,SB8996537,2010,ŞCOALA GIMNAZIALĂ VEŞTEM,6.65,-,-,5.30,-,-,-,-,-,-,5.97
2011,SB8132299,2011,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",6.65,7.30,7.30,4.65,-,-,-,-,-,-,5.97
2012,SB9706764,2012,ŞCOALA GIMNAZIALĂ AŢEL,6.55,-,-,5.40,-,-,-,-,-,-,5.97
2013,SB10387468,2013,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",6.45,-,-,5.50,-,-,-,-,-,-,5.97
2014,SB10049103,2014,ŞCOALA GIMNAZIALĂ CURCIU,6.40,-,-,5.55,-,-,-,-,-,-,5.97
2015,SB9990408,2015,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",6.25,-,-,5.65,5.70,5.70,-,-,-,-,5.97
2016,SB10292258,2016,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",6.15,-,-,5.80,5.80,5.80,-,-,-,-,5.97
2017,SB10390532,2017,ŞCOALA GIMNAZIALĂ NOIŞTAT,5.10,-,-,6.85,-,-,-,-,-,-,5.97
2018,SB9991508,2018,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,7.20,-,-,4.70,-,-,-,-,-,-,5.95
2019,SB9741227,2019,"ŞCOALA GIMNAZIALĂ ""SAVA POPOVICI BARCIANU"" RĂŞINARI",6.40,-,-,5.40,5.50,5.50,-,-,-,-,5.95
2020,SB10586421,2020,ŞCOALA GIMNAZIALĂ TĂLMACIU,6.35,-,-,5.55,-,-,-,-,-,-,5.95
2021,SB9674274,2021,ŞCOALA GIMNAZIALĂ NR. 8 SIBIU,6.25,-,-,5.65,-,-,-,-,-,-,5.95
2022,SB9688200,2022,ŞCOALA GIMNAZIALĂ CRISTIAN,6.10,-,-,5.80,-,-,-,-,-,-,5.95
2023,SB12122409,2023,ŞCOALA GIMNAZIALĂ NR. 23 SIBIU,5.90,-,-,6.00,-,-,-,-,-,-,5.95
2024,SB10022638,2024,ŞCOALA GIMNAZIALĂ NR. 12 SIBIU,5.85,-,-,6.05,-,-,-,-,-,-,5.95
2025,SB7890179,2025,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,5.15,-,-,6.75,-,-,-,-,-,-,5.95
2026,SB10269021,2026,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",4.95,-,-,6.95,-,-,-,-,-,-,5.95
2027,SB15018089,2027,LICEUL TEHNOLOGIC MÂRŞA,8.10,-,-,3.75,-,-,-,-,-,-,5.92
2028,SB10319087,2028,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",7.70,-,-,4.15,-,-,-,-,-,-,5.92
2029,SB10280850,2029,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",7.55,-,-,4.30,-,-,-,-,-,-,5.92
2030,SB10431518,2030,ŞCOALA GIMNAZIALĂ ROŞIA,7.35,-,-,4.50,-,-,-,-,-,-,5.92
2031,SB10432056,2031,ŞCOALA GIMNAZIALĂ ROŞIA,7.15,-,-,4.70,-,-,-,-,-,-,5.92
2032,SB10744120,2032,ŞCOALA GIMNAZIALĂ VURPĂR,6.65,6.70,6.70,5.15,-,-,-,-,-,-,5.92
2033,SB10728779,2033,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,6.60,-,-,5.25,-,-,-,-,-,-,5.92
2034,SB10101134,2034,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,6.05,-,-,5.80,-,-,-,-,-,-,5.92
2035,SB10399566,2035,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,5.95,-,-,5.90,-,-,-,-,-,-,5.92
2036,SB8530580,2036,ŞCOALA GIMNAZIALĂ AGÂRBICIU,5.75,-,-,6.10,-,-,-,-,-,-,5.92
2037,SB11072657,2037,ŞCOALA GIMNAZIALĂ NR. 18 SIBIU,7.50,-,-,4.30,-,-,-,-,-,-,5.90
2038,SB10444382,2038,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,7.25,7.25,7.25,4.55,-,-,-,-,-,-,5.90
2039,SB8532597,2039,ŞCOALA GIMNAZIALĂ AXENTE SEVER,7.20,-,-,4.60,-,-,-,-,-,-,5.90
2040,SB9081277,2040,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",7.15,-,-,4.65,-,-,-,-,-,-,5.90
2041,SB10446172,2041,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,6.90,-,-,4.90,-,-,-,-,-,-,5.90
2042,SB10450895,2042,ŞCOALA GIMNAZIALĂ BÂRGHIŞ,6.80,-,-,5.00,-,-,-,-,-,-,5.90
2043,SB12276469,2043,"ŞCOALA GIMNAZIALĂ ""LUCIAN BOLOGA"" MARPOD",6.40,-,-,5.40,-,-,-,-,-,-,5.90
2044,SB12122345,2044,ŞCOALA GIMNAZIALĂ JINA,6.30,-,-,5.50,-,-,-,-,-,-,5.90
2045,SB7503051,2045,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,5.80,-,-,6.00,-,-,-,-,-,-,5.90
2046,SB8994267,2046,ŞCOALA GIMNAZIALĂ RACOVIŢA,5.70,-,-,6.10,-,-,-,-,-,-,5.90
2047,SB9988408,2047,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",5.65,-,-,6.15,-,-,-,-,-,-,5.90
2048,SB10330815,2048,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",5.30,-,-,6.50,-,-,-,-,-,-,5.90
2049,SB10839598,2049,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",5.30,-,-,6.50,-,-,-,-,-,-,5.90
2050,SB10359866,2050,ŞCOALA GIMNAZIALĂ TILIŞCA,4.85,-,-,6.95,-,-,-,-,-,-,5.90
2051,SB4635101,2051,ŞCOALA GIMNAZIALĂ OCNA SIBIULUI,4.60,-,-,7.20,-,-,-,-,-,-,5.90
2052,SB10332230,2052,ŞCOALA GIMNAZIALĂ NR. 18 SIBIU,7.55,-,-,4.20,-,-,-,-,-,-,5.87
2053,SB638751,2053,LICEUL DE ARTĂ SIBIU,6.90,-,-,4.85,-,-,-,-,-,-,5.87
2054,SB8684655,2054,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",6.75,-,-,5.00,-,-,-,-,-,-,5.87
2055,SB10326879,2055,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,6.45,-,-,5.30,-,-,-,-,-,-,5.87
2056,SB10125957,2056,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",6.35,-,-,5.40,-,-,-,-,-,-,5.87
2057,SB10712365,2057,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",5.95,-,-,5.80,-,-,-,-,-,-,5.87
2058,SB10844173,2058,"LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU",5.95,6.40,6.40,5.40,5.35,5.35,-,-,-,-,5.87
2059,SB9129661,2059,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",5.80,-,-,6.10,5.95,5.95,-,-,-,-,5.87
2060,SB9239578,2060,ŞCOALA GIMNAZIALĂ ŞEICA MARE,5.15,-,-,6.60,-,-,-,-,-,-,5.87
2061,SB14279202,2061,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,5.05,-,-,6.70,-,-,-,-,-,-,5.87
2062,SB9423169,2062,ŞCOALA GIMNAZIALĂ AVRIG,6.80,-,-,4.90,-,-,-,-,-,-,5.85
2063,SB12296931,2063,ŞCOALA GIMNAZIALĂ NR. 3 CISNĂDIE,6.50,-,-,5.20,-,-,-,-,-,-,5.85
2064,SB12067762,2064,LICEUL ROMÂNO - FINLANDEZ ERI SIBIU,6.40,-,-,5.30,-,-,-,-,-,-,5.85
2065,SB8996391,2065,ŞCOALA GIMNAZIALĂ VEŞTEM,6.20,-,-,5.50,-,-,-,-,-,-,5.85
2066,SB9252742,2066,"ŞCOALA GIMNAZIALĂ ""BADEA CÎRŢAN"" CÂRŢIŞOARA",6.15,-,-,5.55,-,-,-,-,-,-,5.85
2067,SB10384422,2067,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",6.00,-,-,5.70,-,-,-,-,-,-,5.85
2068,SB9595124,2068,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",5.80,-,-,5.90,-,-,-,-,-,-,5.85
2069,SB8906234,2069,"LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU",5.20,-,-,6.50,-,-,-,-,-,-,5.85
2070,SB10546142,2070,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",6.05,-,-,5.80,-,-,Limba germana,5.65,-,-,5.83
2071,SB9125055,2071,"ŞCOALA GIMNAZIALĂ ""MARȚIAN NEGREA"" VALEA VIILOR",7.20,-,-,4.45,-,-,-,-,-,-,5.82
2072,SB8232475,2072,"ŞCOALA GIMNAZIALĂ ""SAMUIL MICU"" SADU",7.15,-,-,4.50,-,-,-,-,-,-,5.82
2073,SB10689696,2073,"ŞCOALA GIMNAZIALĂ ""ION ALBESCU"" BOIŢA",6.60,-,-,5.05,-,-,-,-,-,-,5.82
2074,SB12615342,2074,"ŞCOALA GIMNAZIALĂ ""AVIATOR IOAN SAVA"" ALŢINA",5.15,-,-,6.50,-,-,-,-,-,-,5.82
2075,SB9076171,2075,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",6.35,-,-,5.45,-,-,Limba germana,5.65,-,-,5.81
2076,SB9838601,2076,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",5.75,-,-,5.40,-,-,Limba germana,6.30,-,-,5.81
2077,SB8935045,2077,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",7.30,-,-,4.30,-,-,-,-,-,-,5.80
2078,SB9887024,2078,ŞCOALA GIMNAZIALĂ SLIMNIC,7.20,-,-,4.40,-,-,-,-,-,-,5.80
2079,SB8296204,2079,ŞCOALA GIMNAZIALĂ BOIAN,7.10,-,-,4.50,-,-,-,-,-,-,5.80
2080,SB9383804,2080,"ŞCOALA GIMNAZIALĂ ""AVIATOR IOAN SAVA"" ALŢINA",6.95,-,-,4.65,-,-,-,-,-,-,5.80
2081,SB12028957,2081,ŞCOALA GIMNAZIALĂ BOIAN,6.60,-,-,5.00,-,-,-,-,-,-,5.80
2082,SB9807640,2082,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",6.15,6.05,6.05,6.55,-,-,Limba germana,4.80,4.80,4.80,5.80
2083,SB10825145,2083,LICEUL DE ARTĂ SIBIU,6.10,-,-,5.50,-,-,-,-,-,-,5.80
2084,SB10348172,2084,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,6.05,6.10,6.10,6.95,7.45,7.45,Limba germana,5.20,3.85,3.85,5.80
2085,SB12331987,2085,LICEUL DE ARTĂ SIBIU,6.00,-,-,5.60,-,-,-,-,-,-,5.80
2086,SB9988567,2086,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",5.95,-,-,5.65,-,-,-,-,-,-,5.80
2087,SB7109801,2087,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,5.90,-,-,5.70,-,-,-,-,-,-,5.80
